CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100)
4855,Female,20,18,86
4856,Female,18,122,43
4857,Male,67,107,66
4858,Male,44,143,53
4859,Male,70,108,87
4860,Female,64,70,99
4861,Female,57,17,60
4862,Female,50,36,37
4863,Female,37,70,61
4864,Male,31,32,96
4865,Male,53,130,53
4866,Male,22,98,12
4867,Male,40,44,35
4868,Male,62,94,67
4869,Male,32,80,98
4870,Female,23,24,38
4871,Female,50,73,24
4872,Male,36,65,81
4873,Male,30,137,40
4874,Female,46,68,65
4875,Female,23,95,57
4876,Female,32,23,72
4877,Female,33,115,79
4878,Male,41,53,45
4879,Male,40,150,89
4880,Male,65,124,72
4881,Male,27,80,96
4882,Male,58,24,13
4883,Female,58,131,79
4884,Male,66,97,6
4885,Female,34,148,97
4886,Male,66,84,71
4887,Male,61,53,97
4888,Male,62,27,47
4889,Male,47,73,93
4890,Male,61,81,44
4891,Female,63,55,32
4892,Female,27,49,3
4893,Female,36,95,54
4894,Male,46,48,84
4895,Male,19,90,78
4896,Female,53,84,92
4897,Male,36,25,38
4898,Male,24,126,4
4899,Female,43,41,79
4900,Male,32,62,17
4901,Female,64,38,37
4902,Male,55,32,88
4903,Female,20,41,36
4904,Male,55,68,58
4905,Male,33,69,41
4906,Female,19,134,8
4907,Male,48,35,67
4908,Male,45,129,30
4909,Female,24,134,86
4910,Male,47,72,52
4911,Female,60,68,97
4912,Male,24,17,25
4913,Male,53,143,52
4914,Male,46,20,59
4915,Male,41,33,30
4916,Female,69,100,67
4917,Male,56,129,4
4918,Female,21,137,93
4919,Male,46,150,57
4920,Male,61,87,63
4921,Male,22,61,32
4922,Male,46,99,87
4923,Female,47,42,83
4924,Female,46,60,79
4925,Female,43,146,51
4926,Female,36,134,63
4927,Male,43,150,80
4928,Female,54,130,87
4929,Female,44,75,1
4930,Male,47,31,19
4931,Male,68,48,35
4932,Male,70,34,63
4933,Male,47,57,94
4934,Female,20,24,81
4935,Female,60,108,26
4936,Male,24,129,13
4937,Male,66,141,86
4938,Male,26,124,23
4939,Female,70,121,97
4940,Female,58,119,91
4941,Male,59,85,35
4942,Male,30,98,12
4943,Female,32,17,9
4944,Male,22,60,98
4945,Male,46,40,78
4946,Female,52,22,67
4947,Male,44,69,44
4948,Female,44,105,61
4949,Male,25,128,21
4950,Male,49,93,7
4951,Female,37,115,97
4952,Female,27,100,99
4953,Male,30,59,11
4954,Female,46,64,45
4955,Male,52,78,32
4956,Male,25,109,86
4957,Female,46,16,83
4958,Male,48,109,36
4959,Male,58,76,37
4960,Female,47,88,75
4961,Female,39,114,41
4962,Male,38,125,77
4963,Female,29,118,92
4964,Female,28,29,49
4965,Female,19,28,15
4966,Female,67,41,13
4967,Male,58,99,53
4968,Male,19,23,33
4969,Male,51,34,72
4970,Female,20,93,32
4971,Female,33,71,48
4972,Female,68,114,68
4973,Female,21,89,57
4974,Female,40,150,62
4975,Female,67,81,82
4976,Female,37,33,87
4977,Male,42,119,93
4978,Male,47,25,2
4979,Female,35,65,77
4980,Female,59,140,16
4981,Female,28,94,8
4982,Male,46,68,19
4983,Male,34,31,32
4984,Female,43,38,67
4985,Female,40,62,32
4986,Male,69,98,85
4987,Male,65,21,25
4988,Male,37,25,53
4989,Male,62,26,81
4990,Female,19,124,25
4991,Male,41,147,33
4992,Male,48,147,31
4993,Female,44,142,36
4994,Male,19,68,87
4995,Male,31,69,89
4996,Male,21,93,49
4997,Female,66,104,44
4998,Male,30,111,48
4999,Female,53,141,30
5000,Female,52,44,13
5001,Male,61,38,43
5002,Male,25,145,93
5003,Male,19,136,16
5004,Male,23,114,91
5005,Female,48,85,26
5006,Male,27,28,75
5007,Male,61,62,47
5008,Male,38,43,37
5009,Female,59,64,3
5010,Male,27,41,26
5011,Male,40,93,98
5012,Female,20,110,97
5013,Female,49,85,15
5014,Male,37,94,66
5015,Male,27,95,28
5016,Male,46,101,84
5017,Male,58,22,38
5018,Male,69,16,44
5019,Female,68,137,53
5020,Female,63,135,80
5021,Male,51,110,4
5022,Male,54,107,72
5023,Female,37,17,44
5024,Male,25,150,46
5025,Male,24,16,84
5026,Male,23,129,26
5027,Male,28,63,96
5028,Male,61,115,13
5029,Female,35,43,69
5030,Male,68,88,44
5031,Male,59,119,53
5032,Male,46,20,51
5033,Female,42,76,13
5034,Female,38,45,41
5035,Female,63,133,11
5036,Female,20,26,37
5037,Male,35,26,60
5038,Female,41,39,32
5039,Male,64,105,45
5040,Male,55,102,18
5041,Female,27,90,93
5042,Female,44,32,79
5043,Female,29,59,20
5044,Female,24,125,44
5045,Female,34,94,36
5046,Male,18,82,69
5047,Female,67,32,37
5048,Female,43,68,33
5049,Female,32,126,82
5050,Male,68,111,19
5051,Female,50,41,51
5052,Male,54,92,32
5053,Female,64,102,22
5054,Female,48,68,1
5055,Male,52,101,54
5056,Female,18,19,89
5057,Male,25,137,20
5058,Male,29,68,58
5059,Male,36,53,35
5060,Female,42,123,70
5061,Female,49,146,70
5062,Female,29,88,61
5063,Male,30,79,63
5064,Female,45,51,61
5065,Male,18,81,57
5066,Female,68,125,3
5067,Male,23,139,95
5068,Male,25,101,99
5069,Male,21,61,45
5070,Female,22,27,15
5071,Male,42,58,17
5072,Male,39,139,15
5073,Male,45,133,5
5074,Male,56,145,86
5075,Male,40,140,46
5076,Male,21,63,11
5077,Female,69,138,64
5078,Female,21,92,92
5079,Male,64,144,14
5080,Female,38,117,39
5081,Female,54,119,67
5082,Male,58,134,55
5083,Male,19,45,42
5084,Male,24,82,75
5085,Female,66,51,94
5086,Male,33,38,5
5087,Female,34,58,52
5088,Male,37,97,22
5089,Female,40,55,77
5090,Male,51,56,44
5091,Male,28,122,85
5092,Female,51,54,59
5093,Female,50,62,25
5094,Female,43,127,21
5095,Female,19,98,92
5096,Female,40,18,64
5097,Female,58,122,68
5098,Male,39,74,93
5099,Female,51,128,47
5100,Male,32,19,35
5101,Male,27,120,87
5102,Female,32,20,7
5103,Male,59,28,56
5104,Female,46,140,52
5105,Female,40,76,46
5106,Male,34,41,9
5107,Male,26,68,58
5108,Female,67,104,23
5109,Female,53,26,3
5110,Male,26,150,61
5111,Male,33,88,9
5112,Male,53,40,53
5113,Male,65,150,68
5114,Female,68,59,49
5115,Female,50,98,89
5116,Female,48,117,70
5117,Female,23,138,48
5118,Male,27,137,82
5119,Male,33,130,7
5120,Female,21,28,99
5121,Female,39,31,31
5122,Female,30,27,56
5123,Female,33,107,96
5124,Female,69,77,99
5125,Female,46,47,61
5126,Female,23,43,92
5127,Female,43,51,5
5128,Female,28,117,30
5129,Male,41,38,22
5130,Female,46,147,17
5131,Male,20,139,10
5132,Male,69,67,71
5133,Female,27,102,68
5134,Female,18,112,42
5135,Male,69,128,27
5136,Male,60,109,7
5137,Female,43,134,23
5138,Male,29,87,75
5139,Female,31,120,8
5140,Female,42,40,8
5141,Female,25,32,5
5142,Male,60,150,71
5143,Male,21,72,86
5144,Female,45,107,100
5145,Male,24,63,2
5146,Male,27,85,88
5147,Male,68,79,51
5148,Male,53,47,66
5149,Male,19,64,12
5150,Male,43,18,47
5151,Male,70,133,55
5152,Female,67,98,26
5153,Male,31,131,45
5154,Male,33,116,62
5155,Male,60,145,70
5156,Male,59,20,87
5157,Male,34,37,2
5158,Male,63,149,26
5159,Male,39,134,14
5160,Male,21,75,82
5161,Female,36,114,57
5162,Male,19,79,32
5163,Male,56,148,62
5164,Male,26,38,78
5165,Male,36,51,30
5166,Female,33,59,13
5167,Female,42,114,40
5168,Female,65,116,31
5169,Female,35,77,37
5170,Female,40,43,45
5171,Female,70,115,86
5172,Female,38,123,59
5173,Female,28,110,28
5174,Female,56,24,61
5175,Female,58,49,19
5176,Female,21,69,43
5177,Female,42,110,59
5178,Female,49,137,16
5179,Female,47,26,69
5180,Female,62,18,44
5181,Female,43,120,66
5182,Male,53,104,10
5183,Female,68,81,47
5184,Male,51,79,19
5185,Female,26,96,84
5186,Female,29,119,93
5187,Male,19,98,89
5188,Female,55,119,81
5189,Male,22,129,51
5190,Male,22,42,13
5191,Male,69,30,63
5192,Female,39,35,16
5193,Female,22,91,53
5194,Female,21,56,35
5195,Male,26,68,100
5196,Male,46,46,59
5197,Female,39,128,39
5198,Female,44,52,67
5199,Female,27,128,73
5200,Female,33,124,61
5201,Female,59,117,50
5202,Male,59,91,53
5203,Male,68,67,46
5204,Male,27,135,52
5205,Female,23,17,29
5206,Male,66,68,5
5207,Male,22,54,67
5208,Male,23,82,74
5209,Male,64,128,95
5210,Male,42,144,75
5211,Female,68,56,81
5212,Male,67,108,40
5213,Female,21,115,72
5214,Female,57,138,2
5215,Female,65,16,68
5216,Female,49,105,62
5217,Female,68,73,80
5218,Male,69,112,58
5219,Male,52,30,85
5220,Female,27,30,69
5221,Female,51,122,58
5222,Female,53,37,35
5223,Male,23,56,14
5224,Female,60,51,15
5225,Male,63,86,6
5226,Female,33,148,16
5227,Male,70,130,87
5228,Female,36,20,95
5229,Male,51,46,46
5230,Female,42,52,63
5231,Male,48,51,12
5232,Male,66,75,41
5233,Male,58,91,19
5234,Male,34,141,76
5235,Male,64,100,77
5236,Male,47,21,2
5237,Male,56,99,20
5238,Female,48,20,95
5239,Female,36,17,9
5240,Female,52,61,21
5241,Female,46,99,8
5242,Female,18,108,39
5243,Male,21,37,37
5244,Male,45,17,29
5245,Male,35,143,83
5246,Male,43,81,35
5247,Male,57,85,38
5248,Female,36,145,90
5249,Female,23,81,75
5250,Female,18,69,100
5251,Female,25,146,35
5252,Male,50,45,68
5253,Male,68,80,3
5254,Male,60,115,12
5255,Female,38,78,32
5256,Male,41,45,47
5257,Female,42,131,63
5258,Male,64,80,26
5259,Male,60,61,43
5260,Female,36,36,77
5261,Male,46,108,44
5262,Male,70,97,38
5263,Female,27,60,29
5264,Male,29,103,55
5265,Female,50,133,52
5266,Male,24,60,19
5267,Male,34,15,35
5268,Male,27,110,48
5269,Male,48,75,91
5270,Male,23,119,60
5271,Male,34,95,31
5272,Male,67,28,3
5273,Male,54,59,35
5274,Female,35,91,88
5275,Female,43,80,52
5276,Male,66,46,71
5277,Male,33,110,51
5278,Female,25,72,56
5279,Male,41,118,99
5280,Male,30,70,21
5281,Female,46,148,1
5282,Male,49,81,53
5283,Male,41,132,6
5284,Female,33,52,98
5285,Male,28,145,82
5286,Male,49,126,62
5287,Female,23,147,89
5288,Male,52,68,79
5289,Female,50,48,47
5290,Male,35,53,96
5291,Male,54,126,50
5292,Female,30,102,82
5293,Female,27,62,31
5294,Male,54,63,64
5295,Female,43,48,29
5296,Female,63,114,15
5297,Male,34,149,58
5298,Male,18,32,23
5299,Male,42,84,38
5300,Female,51,128,41
5301,Female,56,48,75
5302,Female,27,65,15
5303,Female,37,119,87
5304,Male,24,107,3
5305,Female,33,83,83
5306,Male,54,103,1
5307,Female,46,117,88
5308,Male,29,150,75
5309,Male,34,97,94
5310,Male,65,25,11
5311,Female,37,50,60
5312,Male,43,96,65
5313,Male,65,52,76
5314,Female,36,103,4
5315,Male,64,15,25
5316,Female,29,118,72
5317,Female,38,79,79
5318,Male,59,15,43
5319,Male,51,139,94
5320,Female,24,74,40
5321,Male,62,39,96
5322,Female,52,105,99
5323,Female,32,64,85
5324,Female,18,106,95
5325,Male,43,46,100
5326,Female,52,47,91
5327,Male,42,40,44
5328,Male,59,56,72
5329,Male,32,75,59
5330,Male,39,55,23
5331,Female,23,144,62
5332,Male,69,113,23
5333,Female,32,112,58
5334,Female,41,45,55
5335,Male,38,129,33
5336,Female,24,62,77
5337,Female,46,16,63
5338,Male,49,115,60
5339,Female,49,142,99
5340,Female,70,73,61
5341,Female,22,134,80
5342,Female,21,52,76
5343,Male,39,121,61
5344,Female,35,35,95
5345,Female,52,56,69
5346,Female,34,24,89
5347,Female,67,147,21
5348,Male,67,47,3
5349,Female,41,83,48
5350,Male,19,94,10
5351,Female,30,115,87
5352,Male,32,43,81
5353,Male,22,148,42
5354,Male,20,67,99
5355,Male,54,138,89
5356,Male,54,56,66
5357,Female,54,61,91
5358,Female,20,25,46
5359,Female,52,97,9
5360,Male,69,123,49
5361,Female,40,41,4
5362,Male,45,76,60
5363,Male,47,145,90
5364,Female,35,117,96
5365,Female,69,58,29
5366,Male,53,107,86
5367,Male,50,44,47
5368,Female,43,133,77
5369,Female,65,43,87
5370,Female,57,44,63
5371,Female,34,118,31
5372,Male,57,124,51
5373,Female,24,46,41
5374,Female,25,65,36
5375,Female,70,150,40
5376,Male,48,50,95
5377,Male,29,69,60
5378,Male,65,50,15
5379,Male,48,70,78
5380,Female,61,50,99
5381,Male,36,103,88
5382,Female,27,76,30
5383,Female,56,123,30
5384,Female,29,101,27
5385,Female,37,78,40
5386,Male,54,71,78
5387,Male,65,127,45
5388,Male,58,84,75
5389,Female,24,34,47
5390,Female,69,68,90
5391,Female,31,15,56
5392,Female,28,104,54
5393,Female,24,127,85
5394,Male,46,27,9
5395,Female,27,124,65
5396,Male,46,105,70
5397,Female,26,109,1
5398,Female,53,57,86
5399,Male,65,88,13
5400,Male,27,28,38
5401,Female,36,113,45
5402,Female,48,123,40
5403,Female,34,110,95
5404,Female,26,72,15
5405,Male,62,150,50
5406,Female,50,110,2
5407,Male,51,52,53
5408,Female,62,78,95
5409,Male,41,23,26
5410,Male,26,135,66
5411,Female,24,46,75
5412,Male,33,25,33
5413,Female,36,119,82
5414,Male,56,96,85
5415,Female,23,51,59
5416,Male,67,96,95
5417,Female,68,26,26
5418,Female,28,18,94
5419,Male,29,57,21
5420,Male,59,65,49
5421,Male,30,19,80
5422,Male,29,148,71
5423,Female,38,101,86
5424,Male,27,120,71
5425,Female,37,70,66
5426,Male,67,124,37
5427,Female,53,82,14
5428,Female,45,110,72
5429,Female,41,58,93
5430,Female,22,104,7
5431,Male,54,56,38
5432,Male,29,87,45
5433,Female,52,25,22
5434,Male,57,72,44
5435,Male,19,142,81
5436,Female,67,35,80
5437,Male,58,35,97
5438,Male,62,86,35
5439,Male,56,143,60
5440,Female,59,116,96
5441,Male,26,27,3
5442,Female,39,87,67
5443,Male,64,20,72
5444,Male,22,126,95
5445,Male,29,31,55
5446,Female,18,87,9
5447,Female,61,26,69
5448,Male,39,100,28
5449,Female,55,136,15
5450,Male,68,84,91
5451,Female,36,122,31
5452,Female,33,66,59
5453,Male,48,51,82
5454,Male,68,131,54
5455,Male,20,17,68
5456,Male,40,22,85
5457,Female,59,61,47
5458,Female,35,78,42
5459,Female,43,56,23
5460,Male,30,57,86
5461,Male,35,139,65
5462,Female,20,28,89
5463,Male,40,105,54
5464,Female,20,146,92
5465,Female,42,16,11
5466,Female,44,129,63
5467,Female,61,15,22
5468,Female,44,89,54
5469,Male,69,79,89
5470,Male,56,139,85
5471,Male,42,149,36
5472,Female,41,80,58
5473,Female,25,86,20
5474,Female,26,130,16
5475,Female,63,135,92
5476,Male,54,61,56
5477,Male,47,104,93
5478,Female,70,54,50
5479,Female,36,56,90
5480,Female,70,49,66
5481,Male,33,55,74
5482,Male,41,99,13
5483,Male,61,138,15
5484,Female,38,71,73
5485,Female,53,52,27
5486,Male,57,110,8
5487,Female,56,150,70
5488,Male,64,77,100
5489,Female,23,101,50
5490,Male,22,146,88
5491,Female,31,66,67
5492,Male,70,52,26
5493,Male,62,101,36
5494,Male,59,19,21
5495,Male,67,134,77
5496,Male,21,84,52
5497,Male,25,127,11
5498,Female,41,38,8
5499,Female,28,100,57
5500,Female,34,40,46
5501,Male,67,17,78
5502,Male,38,16,97
5503,Female,43,106,2
5504,Male,60,16,64
5505,Male,65,85,52
5506,Male,61,18,65
5507,Male,62,52,11
5508,Male,44,117,6
5509,Female,33,84,96
5510,Female,43,66,79
5511,Female,70,45,76
5512,Female,50,50,64
5513,Female,48,147,93
5514,Male,65,129,55
5515,Male,64,88,44
5516,Male,23,32,86
5517,Male,61,29,14
5518,Female,25,111,83
5519,Female,24,19,5
5520,Female,51,51,99
5521,Male,61,118,25
5522,Female,70,100,50
5523,Male,31,29,73
5524,Female,33,31,71
5525,Female,60,65,82
5526,Male,69,59,2
5527,Male,26,136,10
5528,Female,27,96,2
5529,Female,34,149,60
5530,Male,29,103,45
5531,Female,23,115,8
5532,Female,36,54,58
5533,Male,60,57,7
5534,Female,58,87,99
5535,Male,70,37,87
5536,Female,46,109,72
5537,Male,23,31,21
5538,Female,42,126,97
5539,Male,41,117,47
5540,Female,42,72,1
5541,Male,33,100,12
5542,Female,69,49,75
5543,Female,33,44,48
5544,Female,23,118,94
5545,Female,54,136,4
5546,Female,38,148,34
5547,Female,21,48,87
5548,Female,51,70,32
5549,Female,45,39,3
5550,Female,55,129,92
5551,Male,58,27,68
5552,Male,45,77,57
5553,Female,34,116,76
5554,Male,31,136,24
5555,Female,24,134,33
5556,Female,39,147,3
5557,Male,68,25,4
5558,Female,18,123,30
5559,Female,46,118,70
5560,Male,69,125,49
5561,Male,48,83,30
5562,Female,47,116,72
5563,Male,32,16,82
5564,Male,35,51,16
5565,Female,52,132,53
5566,Male,67,63,6
5567,Male,47,89,24
5568,Female,51,89,92
5569,Male,59,48,96
5570,Male,28,72,89
5571,Female,44,125,28
5572,Female,41,110,21
5573,Female,52,74,8
5574,Male,56,46,36
5575,Female,25,146,9
5576,Female,68,120,40
5577,Male,35,47,85
5578,Female,30,57,51
5579,Female,62,126,1
5580,Female,41,121,63
5581,Female,68,23,68
5582,Male,40,128,74
5583,Female,29,139,26
5584,Female,66,34,40
5585,Male,47,55,3
5586,Female,48,58,9
5587,Male,45,139,32
5588,Male,39,49,67
5589,Male,61,72,4
5590,Female,45,62,6
5591,Male,30,72,73
5592,Male,42,115,26
5593,Male,61,71,2
5594,Female,68,78,66
5595,Female,63,76,85
5596,Female,24,97,86
5597,Female,62,127,3
5598,Female,23,126,35
5599,Female,41,76,59
5600,Female,36,108,38
5601,Male,36,99,33
5602,Male,53,40,15
5603,Male,68,135,75
5604,Male,26,64,74
5605,Female,65,129,100
5606,Male,53,50,14
5607,Male,55,47,66
5608,Male,57,137,45
5609,Male,46,114,48
5610,Female,41,82,44
5611,Female,65,87,37
5612,Female,22,150,29
5613,Male,70,37,99
5614,Female,59,84,84
5615,Male,62,69,85
5616,Female,43,124,34
5617,Female,31,23,59
5618,Female,56,143,43
5619,Female,46,122,33
5620,Female,69,147,19
5621,Male,23,82,8
5622,Female,24,80,31
5623,Male,54,67,11
5624,Male,70,142,8
5625,Male,35,79,25
5626,Male,40,78,20
5627,Male,61,82,38
5628,Female,55,76,7
5629,Female,18,95,77
5630,Female,21,85,39
5631,Female,68,128,74
5632,Male,61,66,72
5633,Female,64,130,20
5634,Female,52,139,81
5635,Male,40,141,11
5636,Male,44,79,16
5637,Female,43,144,42
5638,Female,69,36,96
5639,Male,25,90,90
5640,Female,60,108,52
5641,Female,33,85,37
5642,Female,58,120,52
5643,Female,20,64,9
5644,Male,49,116,35
5645,Male,22,127,67
5646,Male,37,44,95
5647,Female,31,26,7
5648,Female,49,96,2
5649,Female,43,60,25
5650,Female,64,144,76
5651,Female,23,111,94
5652,Male,53,94,94
5653,Female,57,68,93
5654,Female,68,49,41
5655,Male,22,66,75
5656,Female,30,98,52
5657,Male,49,86,87
5658,Male,33,40,81
5659,Male,18,75,77
5660,Male,30,51,97
5661,Male,28,109,65
5662,Female,70,25,77
5663,Male,25,55,38
5664,Male,42,147,67
5665,Female,57,80,80
5666,Female,49,83,42
5667,Male,41,73,71
5668,Female,45,80,54
5669,Female,31,82,67
5670,Male,62,26,78
5671,Male,20,82,64
5672,Female,53,87,80
5673,Male,44,20,4
5674,Male,37,29,31
5675,Female,64,56,13
5676,Male,32,45,27
5677,Male,44,20,59
5678,Male,70,47,65
5679,Male,62,35,64
5680,Male,58,138,25
5681,Female,45,108,37
5682,Female,42,114,75
5683,Male,59,69,73
5684,Female,61,78,71
5685,Male,63,100,14
5686,Male,50,36,94
5687,Male,63,74,24
5688,Male,31,118,67
5689,Male,25,61,48
5690,Female,65,91,91
5691,Female,31,32,65
5692,Male,18,36,38
5693,Female,33,52,90
5694,Male,35,39,70
5695,Female,24,46,59
5696,Male,32,27,12
5697,Female,41,25,54
5698,Male,66,27,51
5699,Male,68,111,38
5700,Female,30,115,46
5701,Female,26,52,99
5702,Male,32,15,10
5703,Female,52,53,9
5704,Male,41,41,87
5705,Female,50,50,94
5706,Female,33,45,52
5707,Male,25,141,51
5708,Female,46,20,22
5709,Female,40,103,73
5710,Male,62,45,83
5711,Female,48,114,72
5712,Male,57,87,68
5713,Male,66,60,5
5714,Male,31,111,83
5715,Male,70,15,82
5716,Male,47,71,29
5717,Female,70,23,83
5718,Male,56,19,6
5719,Male,44,93,69
5720,Female,64,128,58
5721,Female,33,23,43
5722,Female,68,38,69
5723,Male,23,117,72
5724,Male,50,74,91
5725,Male,61,100,37
5726,Female,35,130,58
5727,Male,33,98,37
5728,Female,29,104,82
5729,Male,37,103,26
5730,Female,62,134,42
5731,Male,57,20,16
5732,Male,46,66,22
5733,Male,47,33,23
5734,Female,43,89,47
5735,Female,39,144,67
5736,Male,50,69,3
5737,Male,70,29,12
5738,Male,56,114,23
5739,Female,64,83,11
5740,Male,46,57,52
5741,Male,39,31,50
5742,Male,62,112,57
5743,Male,30,130,64
5744,Female,26,88,46
5745,Female,41,130,29
5746,Male,32,44,70
5747,Male,53,81,46
5748,Female,30,65,16
5749,Female,44,74,98
5750,Male,61,17,51
5751,Female,54,118,11
5752,Female,24,19,11
5753,Male,25,42,63
5754,Female,54,122,53
5755,Female,58,115,89
5756,Male,31,90,58
5757,Male,29,29,19
5758,Female,53,97,32
5759,Male,69,62,50
5760,Female,57,141,72
5761,Male,34,60,55
5762,Female,57,42,76
5763,Male,70,21,41
5764,Female,46,108,99
5765,Female,44,96,70
5766,Female,18,102,21
5767,Male,69,148,26
5768,Male,51,82,1
5769,Female,21,69,81
5770,Female,41,132,99
5771,Male,38,148,27
5772,Male,50,122,50
5773,Male,24,65,66
5774,Male,18,52,100
5775,Male,58,107,65
5776,Male,20,34,10
5777,Female,61,24,95
5778,Male,68,40,37
5779,Female,32,62,69
5780,Male,48,105,41
5781,Male,33,128,46
5782,Female,27,28,77
5783,Female,46,114,45
5784,Male,23,26,88
5785,Female,46,130,27
5786,Female,34,137,65
5787,Female,70,37,84
5788,Female,39,99,8
5789,Male,41,86,67
5790,Female,34,136,49
5791,Male,38,109,96
5792,Male,68,39,89
5793,Male,67,31,89
5794,Male,28,43,14
5795,Female,24,81,62
5796,Female,59,99,43
5797,Male,56,71,27
5798,Male,22,86,96
5799,Male,61,28,27
5800,Male,65,53,68
5801,Female,38,32,75
5802,Male,35,89,48
5803,Female,52,116,67
5804,Male,37,34,25
5805,Male,32,131,64
5806,Male,22,131,24
5807,Male,30,18,9
5808,Female,68,98,8
5809,Female,29,128,95
5810,Female,38,79,59
5811,Male,54,58,17
5812,Male,23,132,43
5813,Female,24,114,95
5814,Female,43,32,68
5815,Male,59,142,4
5816,Male,65,52,8
5817,Female,25,150,42
5818,Male,26,118,49
5819,Male,44,27,6
5820,Female,21,69,73
5821,Male,38,102,42
5822,Female,48,99,72
5823,Male,38,123,32
5824,Female,57,57,15
5825,Male,42,146,82
5826,Female,56,85,87
5827,Female,32,26,69
5828,Female,70,73,27
5829,Female,52,58,97
5830,Male,66,30,66
5831,Male,60,148,59
5832,Female,58,28,28
5833,Male,54,129,24
5834,Male,59,126,51
5835,Male,64,137,21
5836,Male,45,72,31
5837,Male,31,134,75
5838,Female,21,49,50
5839,Female,70,24,92
5840,Female,37,95,40
5841,Female,51,58,68
5842,Male,29,85,16
5843,Male,50,32,76
5844,Female,41,97,86
5845,Male,37,93,99
5846,Male,22,100,63
5847,Female,55,56,56
5848,Male,47,138,80
5849,Female,41,44,24
5850,Female,60,34,99
5851,Male,57,140,28
5852,Male,24,110,93
5853,Female,53,139,85
5854,Female,55,56,89
5855,Male,33,103,31
5856,Female,69,101,15
5857,Female,32,19,42
5858,Female,63,64,99
5859,Male,40,55,50
5860,Female,29,108,86
5861,Male,46,71,5
5862,Female,61,149,48
5863,Male,65,147,13
5864,Female,32,65,32
5865,Male,46,120,67
5866,Male,62,150,79
5867,Male,60,25,91
5868,Female,66,112,91
5869,Female,38,113,30
5870,Female,32,110,6
5871,Male,31,120,25
5872,Female,59,15,28
5873,Male,61,60,62
5874,Female,33,102,22
5875,Male,32,36,68
5876,Male,59,17,15
5877,Male,21,144,26
5878,Female,44,75,63
5879,Female,40,52,18
5880,Female,46,60,73
5881,Male,58,148,63
5882,Male,70,55,62
5883,Female,69,124,68
5884,Female,26,55,48
5885,Female,70,71,50
5886,Male,69,137,63
5887,Male,60,100,69
5888,Male,60,77,6
5889,Male,24,53,58
5890,Male,70,41,51
5891,Female,59,95,12
5892,Male,21,121,95
5893,Male,22,50,47
5894,Male,22,99,9
5895,Male,28,42,7
5896,Male,58,30,29
5897,Female,45,49,78
5898,Male,33,113,51
5899,Male,58,136,84
5900,Male,47,37,55
5901,Female,21,133,96
5902,Female,19,77,59
5903,Female,63,84,56
5904,Male,20,94,22
5905,Female,67,73,100
5906,Male,38,31,18
5907,Male,23,53,58
5908,Female,60,91,40
5909,Male,70,106,89
5910,Male,35,38,31
5911,Male,61,102,56
5912,Female,22,58,35
5913,Male,26,50,26
5914,Male,37,113,68
5915,Female,45,84,84
5916,Male,43,136,34
5917,Male,35,138,76
5918,Female,36,94,16
5919,Male,20,59,42
5920,Male,26,45,5
5921,Male,53,99,61
5922,Male,48,59,44
5923,Male,66,129,35
5924,Female,34,81,91
5925,Female,40,90,1
5926,Female,51,54,98
5927,Female,58,55,43
5928,Male,58,134,32
5929,Male,22,95,63
5930,Male,32,52,33
5931,Male,64,114,95
5932,Male,20,71,77
5933,Female,36,80,66
5934,Female,45,44,30
5935,Male,20,24,10
5936,Male,55,75,23
5937,Male,21,50,97
5938,Female,41,68,39
5939,Male,48,111,45
5940,Male,62,18,29
5941,Male,62,68,30
5942,Female,28,125,34
5943,Male,54,105,52
5944,Female,18,103,81
5945,Female,26,78,22
5946,Female,34,133,5
5947,Female,18,106,11
5948,Female,20,95,86
5949,Female,64,73,32
5950,Male,43,58,24
5951,Male,70,90,11
5952,Male,48,115,11
5953,Female,43,139,17
5954,Male,40,30,32
5955,Female,47,69,83
5956,Female,27,109,27
5957,Female,25,93,32
5958,Male,61,91,61
5959,Female,42,54,25
5960,Female,39,35,64
5961,Male,32,80,64
5962,Male,58,150,28
5963,Female,27,24,40
5964,Female,37,146,91
5965,Male,58,57,14
5966,Male,64,119,42
5967,Male,40,77,39
5968,Female,70,96,2
5969,Male,70,65,81
5970,Male,18,70,1
5971,Male,19,48,32
5972,Female,36,73,83
5973,Male,31,144,64
5974,Male,25,144,78
5975,Male,55,132,31
5976,Male,29,142,58
5977,Male,43,31,82
5978,Female,44,96,78
5979,Female,46,28,14
5980,Female,32,95,88
5981,Male,63,137,69
5982,Female,70,30,16
5983,Female,18,46,69
5984,Female,60,37,54
5985,Male,45,116,13
5986,Male,20,112,80
5987,Female,68,118,79
5988,Female,35,140,31
5989,Male,69,82,69
5990,Male,51,78,21
5991,Female,49,85,30
5992,Male,46,32,23
5993,Female,42,127,38
5994,Male,43,139,29
5995,Female,56,141,77
5996,Female,25,75,32
5997,Male,36,89,62
5998,Female,64,121,91
5999,Female,59,95,98
6000,Female,39,120,45
6001,Male,46,42,49
6002,Male,50,22,33
6003,Male,55,105,4
6004,Female,62,135,18
6005,Male,63,80,70
6006,Female,52,109,64
6007,Female,60,78,28
6008,Male,20,79,58
6009,Male,36,139,91
6010,Female,27,28,90
6011,Female,44,39,56
6012,Male,32,114,20
6013,Male,28,119,77
6014,Male,64,145,92
6015,Female,43,147,34
6016,Female,41,79,87
6017,Female,30,33,10
